CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,HasBalance,ActiveBalance,InactiveHighBalance,Geography_Germany,Geography_Spain,Gender_Male,AgeGroup_30_39,AgeGroup_40_49,AgeGroup_50_59,AgeGroup_60_plus,LogCustomerValue
726,48,6,99906.19,1,1,0,64323.24,0,1,0.0,1,0,1,0,0,1,0,0,11.51199693401876
557,32,6,184686.41,2,1,0,14956.44,0,1,0.0,1,0,0,0,1,0,0,0,12.81956447255195
682,26,0,110654.02,1,0,1,111879.21,0,1,110654.02,0,0,0,0,0,0,0,0,11.614172712728442
738,31,9,79019.8,1,1,1,18606.23,0,1,79019.8,0,0,1,1,1,0,0,0,11.27746638793337
531,36,9,99240.51,1,1,0,123137.01,0,1,0.0,1,0,1,0,1,0,0,0,11.505311653328835
498,34,2,0.0,2,1,1,148528.24,0,0,0.0,0,0,0,1,1,0,0,0,0.0
651,36,7,0.0,2,1,0,13898.31,0,0,0.0,0,0,0,1,1,0,0,0,0.0
549,39,7,0.0,1,0,0,81259.25,1,0,0.0,0,0,1,0,1,0,0,0,0.0
791,35,7,52436.2,1,1,0,161051.75,0,1,0.0,1,1,0,0,1,0,0,0,10.867371542096652
650,41,9,0.0,2,0,1,191599.67,0,0,0.0,0,0,1,1,0,1,0,0,0.0
733,34,3,100337.96,3,1,0,48559.19,1,1,0.0,1,1,0,1,1,0,0,0,12.61491497772508
811,34,1,149297.19,2,1,1,186339.74,0,1,149297.19,0,1,0,0,1,0,0,0,12.606844691763914
707,30,8,0.0,2,1,0,33159.37,0,0,0.0,0,0,0,1,1,0,0,0,0.0
712,28,4,145605.44,1,0,1,93883.53,0,1,145605.44,0,1,0,1,0,0,0,0,11.888662644535803
706,37,7,0.0,2,1,1,110899.3,0,0,0.0,0,0,1,0,1,0,0,0,0.0
756,62,3,0.0,1,1,1,11199.04,1,0,0.0,0,0,0,1,0,0,0,1,0.0
777,53,10,0.0,2,1,0,189992.97,0,0,0.0,0,0,0,0,0,0,1,0,0.0
646,35,6,84026.86,1,0,1,164255.69,0,1,84026.86,0,0,0,1,1,0,0,0,11.338903689502887
714,46,1,0.0,1,1,0,152167.79,1,0,0.0,0,0,0,1,0,1,0,0,0.0
782,39,8,0.0,2,1,1,33949.67,0,0,0.0,0,0,0,1,1,0,0,0,0.0
775,29,10,0.0,2,1,1,68143.93,0,0,0.0,0,0,1,1,0,0,0,0,0.0
479,35,4,138718.92,1,1,1,47251.79,1,1,138718.92,0,1,0,1,1,0,0,0,11.840212215312933
807,42,7,118274.71,1,1,1,25885.72,0,1,118274.71,0,0,0,1,0,1,0,0,11.680773703440536
799,22,8,174185.98,2,0,1,192633.85,0,1,174185.98,0,0,0,0,0,0,0,0,12.761028909008225
675,40,7,113208.86,2,1,0,34577.36,0,1,0.0,1,0,0,1,0,1,0,0,12.330141307405274
602,29,5,103907.28,1,1,0,161229.84,0,1,0.0,1,0,1,1,0,0,0,0,11.551263865923628
475,32,8,119023.28,1,1,0,100816.29,0,1,0.0,1,0,0,0,1,0,0,0,11.687082784895084
744,26,5,166297.89,1,1,1,181694.44,0,1,166297.89,0,0,1,0,0,0,0,0,12.021541990474438
588,34,10,0.0,2,1,0,79078.91,0,0,0.0,0,0,1,1,1,0,0,0,0.0
703,42,9,63227.0,1,0,1,137316.32,0,1,63227.0,0,1,0,1,0,1,0,0,11.054502519997286
747,41,5,94521.17,2,1,0,194926.86,0,1,0.0,1,0,1,0,0,1,0,0,12.149731579923074
583,27,7,0.0,2,1,0,51285.49,0,0,0.0,0,0,0,1,0,0,0,0,0.0
750,34,9,112822.26,1,0,0,150401.53,1,1,0.0,1,0,1,0,1,0,0,0,11.633577802462387
681,38,3,0.0,2,1,1,112491.96,0,0,0.0,0,0,0,1,1,0,0,0,0.0
773,25,2,135903.33,1,1,0,73656.38,0,1,0.0,1,0,0,1,0,0,0,0,11.81970646129465
714,31,4,125169.26,1,1,1,106636.89,0,1,125169.26,0,0,0,0,1,0,0,0,11.737430169494953
687,44,7,0.0,3,1,0,155853.52,1,0,0.0,0,0,1,0,0,1,0,0,0.0
511,58,0,149117.31,1,1,1,162599.51,0,1,149117.31,0,0,0,1,0,0,1,0,11.91249529670069
627,33,5,0.0,2,1,1,103737.82,0,0,0.0,0,0,0,1,1,0,0,0,0.0
694,31,10,0.0,2,1,0,160990.27,0,0,0.0,0,0,0,0,1,0,0,0,0.0
616,36,6,132311.71,1,0,0,15462.84,0,1,0.0,1,0,1,0,1,0,0,0,11.792923415027591
687,35,8,0.0,2,1,0,10334.05,0,0,0.0,0,0,0,1,1,0,0,0,0.0
712,33,6,0.0,2,1,1,190686.16,0,0,0.0,0,0,0,0,1,0,0,0,0.0
553,33,4,118082.89,1,0,0,94440.45,0,1,0.0,1,0,0,1,1,0,0,0,11.679150583058604
667,31,1,119266.69,1,1,1,28257.63,0,1,119266.69,0,0,0,1,1,0,0,0,11.689125741564245
731,43,2,0.0,1,1,1,170034.95,1,0,0.0,0,0,0,1,0,1,0,0,0.0
629,35,7,156847.29,2,1,0,31824.29,0,1,0.0,1,1,0,1,1,0,0,0,12.656178304184703
614,50,4,137104.47,1,1,0,127166.49,1,1,0.0,1,0,0,1,0,0,1,0,11.828505762639262
438,31,8,78398.69,1,1,0,44937.01,0,1,0.0,1,1,0,1,1,0,0,0,11.26957525224905
652,80,4,0.0,2,1,1,188603.07,0,0,0.0,0,0,0,0,0,0,0,1,0.0
729,30,6,63669.42,1,1,0,145111.37,0,1,0.0,1,1,0,1,1,0,0,0,11.061475369502586
642,38,3,0.0,2,0,0,171463.83,0,0,0.0,0,0,0,1,1,0,0,0,0.0
806,59,0,135296.33,1,1,0,182822.5,0,1,0.0,1,1,0,0,0,0,1,0,11.815230080039552
744,36,2,153804.44,1,1,1,87213.33,0,1,153804.44,0,0,1,1,1,0,0,0,11.94344370603934
474,37,3,0.0,2,0,0,57175.32,0,0,0.0,0,0,1,1,1,0,0,0,0.0
559,49,2,147069.78,1,1,0,120540.83,1,1,0.0,1,0,0,1,0,1,0,0,11.898669246477223
706,42,9,0.0,2,1,1,28714.34,0,0,0.0,0,0,1,1,0,1,0,0,0.0
628,22,3,0.0,1,1,0,85426.28,0,0,0.0,0,0,1,0,0,0,0,0,0.0
429,24,4,95741.75,1,1,0,46170.75,0,1,0.0,1,0,0,1,0,0,0,0,11.469420186160473
525,57,2,145965.33,1,1,1,64448.36,0,1,145965.33,0,0,1,0,0,0,1,0,11.891131257656058
680,30,8,141441.75,1,1,1,16278.97,0,1,141441.75,0,0,0,0,1,0,0,0,11.859650320555764
749,40,1,139290.41,1,1,0,182855.42,1,1,0.0,1,0,0,1,0,1,0,0,11.844323492396295
763,31,4,0.0,2,0,0,50404.72,0,0,0.0,0,0,0,0,1,0,0,0,0.0
734,30,3,0.0,2,1,0,107640.25,0,0,0.0,0,0,0,1,1,0,0,0,0.0
716,35,4,144428.87,1,1,0,134132.65,0,1,0.0,1,0,0,1,1,0,0,0,11.880549340004798
594,35,2,0.0,2,1,0,103480.69,0,0,0.0,0,0,0,1,1,0,0,0,0.0
644,46,9,95441.27,1,1,0,108761.05,1,1,0.0,1,0,0,0,0,1,0,0,11.466276841065646
671,35,1,144848.74,1,1,1,179012.3,0,1,144848.74,0,1,0,1,1,0,0,0,11.883452208235582
664,26,7,116244.14,2,1,1,95145.14,0,1,116244.14,0,1,0,1,0,0,0,0,12.356599395419682
656,50,7,0.0,2,0,1,72143.44,0,0,0.0,0,0,0,1,0,0,1,0,0.0
667,40,1,146502.07,1,1,0,19162.89,0,1,0.0,1,0,1,0,0,1,0,0,11.894801662851092
663,44,2,117028.6,2,0,1,144680.18,0,1,117028.6,0,1,0,1,0,1,0,0,12.363325081363374
584,30,8,112013.81,1,1,0,177772.03,1,1,0.0,1,1,0,0,1,0,0,0,11.626386373678189
626,37,6,108269.37,1,1,0,5597.94,0,1,0.0,1,0,1,0,1,0,0,0,11.592386803681574
485,29,7,182123.79,1,1,0,116828.51,1,1,0.0,1,0,0,1,0,0,0,0,12.11244739044262
659,32,3,150923.74,2,0,1,174652.51,0,1,150923.74,0,1,0,0,1,0,0,0,12.617680448598177
649,33,2,0.0,2,1,0,2010.98,0,0,0.0,0,0,0,1,1,0,0,0,0.0
805,39,5,165272.13,1,1,0,14109.85,1,1,0.0,1,0,1,0,1,0,0,0,12.015354717661896
716,39,10,115301.31,1,1,0,43527.4,1,1,0.0,1,1,0,0,1,0,0,0,11.655312740748567
642,40,6,129502.49,2,0,1,86099.23,1,1,129502.49,0,1,0,0,0,1,0,0,12.464606429218222
659,31,4,118342.26,1,0,0,161574.19,0,1,0.0,1,0,0,1,1,0,0,0,11.681344663595041
545,47,5,0.0,2,1,1,38970.14,0,0,0.0,0,0,1,0,0,1,0,0,0.0
543,22,8,0.0,2,0,0,127587.22,0,0,0.0,0,0,0,1,0,0,0,0,0.0
718,25,7,0.0,2,1,0,30380.12,0,0,0.0,0,0,0,0,0,0,0,0,0.0
840,43,7,0.0,2,1,0,90908.95,0,0,0.0,0,0,0,0,0,1,0,0,0.0
630,34,9,106937.05,2,1,0,138275.01,0,1,0.0,1,1,0,0,1,0,0,0,12.273147478757213
643,59,3,170331.37,1,1,1,32171.79,0,1,170331.37,0,1,0,1,0,0,1,0,12.045506924924439
654,32,1,114510.85,1,1,1,126143.23,0,1,114510.85,0,1,0,0,1,0,0,0,11.648433590071136
582,39,5,0.0,2,1,1,129892.93,0,0,0.0,0,0,0,1,1,0,0,0,0.0
659,32,3,107594.11,2,1,1,102416.84,0,1,107594.11,0,0,1,1,1,0,0,0,12.27927301307827
762,39,2,81273.13,1,1,1,18719.67,0,1,81273.13,0,0,1,1,1,0,0,0,11.305583040716167
568,32,7,169399.6,1,1,0,61936.22,0,1,0.0,1,0,1,0,1,0,0,0,12.040021603106451
670,25,6,0.0,2,1,1,78358.94,0,0,0.0,0,0,1,1,0,0,0,0,0.0
613,45,1,187841.99,2,1,1,147224.27,0,1,187841.99,0,0,0,0,0,1,0,0,12.836506252056475
539,30,0,0.0,2,1,0,160979.66,0,0,0.0,0,0,0,1,1,0,0,0,0.0
850,57,8,126776.3,2,1,1,132298.49,0,1,126776.3,0,0,1,0,0,0,1,0,12.44333051950533
522,34,9,126436.29,1,1,0,174248.52,1,1,0.0,1,0,1,1,1,0,0,0,11.747501733009068
737,41,1,101960.74,1,1,1,123547.28,0,1,101960.74,0,0,0,1,0,1,0,0,11.532352923860326
520,58,3,0.0,2,0,1,32790.02,0,0,0.0,0,0,0,1,0,0,1,0,0.0
706,28,3,0.0,2,0,1,181543.67,0,0,0.0,0,0,1,1,0,0,0,0,0.0
643,45,2,150842.93,1,0,1,2319.96,1,1,150842.93,0,1,0,0,0,1,0,0,11.924001005129949
648,50,9,102535.57,1,1,1,189543.19,0,1,102535.57,0,0,0,0,0,0,1,0,11.537974794417382
443,29,9,99027.61,2,1,0,10940.4,0,1,0.0,1,1,0,0,0,0,0,0,12.196306208767451
640,68,9,0.0,2,1,1,199493.38,0,0,0.0,0,0,0,1,0,0,0,1,0.0
628,33,3,0.0,1,1,1,188193.25,0,0,0.0,0,0,1,0,1,0,0,0,0.0
540,42,9,87271.41,2,1,0,172572.64,0,1,0.0,1,1,0,0,0,1,0,0,12.069931106578412
460,35,8,102742.91,2,1,1,189339.6,0,1,102742.91,0,1,0,0,1,0,0,0,12.233137174608567
636,34,2,40105.51,2,0,1,53512.16,0,1,40105.51,0,1,0,1,1,0,0,0,11.292428657936144
593,29,2,152265.43,1,1,0,34004.44,0,1,0.0,1,0,0,0,0,0,0,0,11.933387094363901
801,42,4,141947.67,1,1,1,10598.29,0,1,141947.67,0,0,1,1,0,1,0,0,11.863220792360922
640,75,1,106307.91,2,0,1,113428.77,0,1,106307.91,0,1,0,0,0,0,0,1,12.267246857470756
611,31,0,107884.81,2,1,1,183487.98,0,1,107884.81,0,1,0,1,1,0,0,0,12.281971177959344
802,31,1,125013.72,1,1,1,187658.09,0,1,125013.72,0,1,0,1,1,0,0,0,11.736186769351274
717,35,7,58469.37,2,1,1,172459.39,0,1,58469.37,0,1,0,1,1,0,0,0,11.669414038364781
769,39,8,0.0,1,0,1,21016.0,0,0,0.0,0,0,0,0,1,0,0,0,0.0
745,45,10,117231.63,3,1,1,122381.02,1,1,117231.63,0,1,0,1,0,1,0,0,12.770522132297685
572,35,4,152390.26,1,1,0,128123.66,0,1,0.0,1,0,1,1,1,0,0,0,11.934206571508797
629,30,2,34013.63,1,1,0,19570.63,0,1,0.0,1,0,1,0,1,0,0,0,10.43454600516598
687,39,2,0.0,3,0,0,188150.6,1,0,0.0,0,0,1,0,1,0,0,0,0.0
483,50,9,0.0,2,1,1,111020.24,0,0,0.0,0,0,0,0,0,0,1,0,0.0
690,36,7,101583.11,2,1,0,123775.15,0,1,0.0,1,0,0,1,1,0,0,0,12.221784662775534
492,30,10,77168.87,2,0,1,146700.22,0,1,77168.87,0,1,0,0,1,0,0,0,11.94690507618405
709,28,8,124695.72,2,1,0,145251.35,0,1,0.0,1,1,0,1,0,0,0,0,12.42678299901803
705,44,3,105934.96,1,1,0,82463.69,0,1,0.0,1,1,0,1,0,1,0,0,11.57059003957809
560,66,9,0.0,1,1,1,15928.49,0,0,0.0,0,0,0,0,0,0,0,1,0.0
611,46,6,0.0,2,1,0,45886.33,0,0,0.0,0,0,1,1,0,1,0,0,0.0
730,62,2,0.0,2,1,1,186489.95,0,0,0.0,0,0,1,1,0,0,0,1,0.0
709,45,2,0.0,2,0,1,162922.65,0,0,0.0,0,0,1,0,0,1,0,0,0.0
544,21,10,161525.96,2,1,0,9262.77,0,1,0.0,1,0,0,0,0,0,0,0,12.685571427793937
712,29,7,147199.07,1,1,1,84932.4,0,1,147199.07,0,1,0,0,0,0,0,0,11.899547960820279
752,38,3,183102.29,1,1,1,71557.12,0,1,183102.29,0,1,0,1,1,0,0,0,12.117805698824494
648,46,9,127209.0,2,1,0,77405.95,1,1,0.0,1,0,1,1,0,1,0,0,12.44673779319387
556,38,8,0.0,2,0,0,417.41,1,0,0.0,0,0,1,1,1,0,0,0,0.0
594,24,0,97378.54,1,1,1,71405.17,0,1,97378.54,0,0,1,0,0,0,0,0,11.486371405962956
645,37,2,136925.09,2,0,1,153400.24,0,1,136925.09,0,1,0,0,1,0,0,0,12.520340099130829
557,33,3,54503.55,1,1,1,371.05,0,1,54503.55,0,0,0,1,1,0,0,0,10.906039463405085
547,32,8,155726.85,1,1,0,67789.99,0,1,0.0,1,1,0,1,1,0,0,0,11.955865211447893
701,39,9,0.0,2,0,1,145894.9,0,0,0.0,0,0,0,0,1,0,0,0,0.0
616,66,1,135842.41,1,1,0,183840.51,1,1,0.0,1,0,0,0,0,0,0,1,11.819258104292524
605,52,1,63349.75,1,1,0,108887.44,0,1,0.0,1,0,0,1,0,0,1,0,11.056442024668945
593,38,4,129499.42,1,1,1,154071.27,0,1,129499.42,0,1,0,0,1,0,0,0,11.771439403359713
751,52,8,0.0,2,0,1,179291.85,0,0,0.0,0,0,1,1,0,0,1,0,0.0
443,36,6,70438.01,2,0,1,56937.43,0,1,70438.01,0,0,1,1,1,0,0,0,11.855642590192248
685,23,8,0.0,2,1,1,112239.03,0,0,0.0,0,0,0,1,0,0,0,0,0.0
718,36,9,0.0,1,1,0,45909.87,0,0,0.0,0,0,0,1,1,0,0,0,0.0
538,49,9,141434.04,1,0,0,173779.25,1,1,0.0,1,0,1,0,0,1,0,0,11.859595809383276
611,37,4,0.0,2,1,0,125696.26,0,0,0.0,0,0,1,0,1,0,0,0,0.0
668,37,10,152958.29,2,1,1,159585.61,0,1,152958.29,0,1,0,1,1,0,0,0,12.631070998249031
537,41,3,138306.34,1,1,0,106761.47,0,1,0.0,1,1,0,0,0,1,0,0,11.837233589274172
709,23,10,0.0,2,0,0,129590.18,0,0,0.0,0,0,1,1,0,0,0,0,0.0
850,38,1,0.0,2,1,1,80006.65,0,0,0.0,0,0,0,1,1,0,0,0,0.0
745,31,3,124328.84,1,1,1,140451.52,0,1,124328.84,0,0,1,0,1,0,0,0,11.730693313048382
693,41,9,181461.48,3,1,1,187929.43,1,1,181461.48,0,1,0,0,0,1,0,0,13.207412804361383
795,35,8,0.0,2,1,0,167155.36,0,0,0.0,0,0,1,1,1,0,0,0,0.0
626,26,8,0.0,2,0,0,191420.71,0,0,0.0,0,0,1,1,0,0,0,0,0.0
487,61,5,110368.03,1,0,0,11384.45,1,1,0.0,1,1,0,0,0,0,0,1,11.611584848108214
556,39,9,89588.35,1,1,1,94898.1,0,1,89588.35,0,0,0,0,1,0,0,0,11.402991730291278
643,46,6,0.0,2,0,0,106781.59,0,0,0.0,0,0,0,0,0,1,0,0,0.0
605,28,6,0.0,2,0,0,159508.52,0,0,0.0,0,0,0,0,0,0,0,0,0.0
756,60,3,115924.89,1,1,0,93524.19,1,1,0.0,1,1,0,0,0,0,0,1,11.660706386607805
586,38,2,0.0,2,1,0,87168.46,0,0,0.0,0,0,0,0,1,0,0,0,0.0
535,40,7,111756.5,1,1,0,8128.32,1,1,0.0,1,1,0,1,0,1,0,0,11.624086624317725
678,35,4,0.0,1,1,0,125518.32,0,0,0.0,0,0,0,0,1,0,0,0,0.0
596,39,9,0.0,1,1,0,48963.59,0,0,0.0,0,0,0,1,1,0,0,0,0.0
648,26,9,162923.85,1,1,0,98368.24,0,1,0.0,1,0,0,1,0,0,0,0,12.001044330531139
492,39,10,124576.65,2,1,0,148584.61,0,1,0.0,1,1,0,1,1,0,0,0,12.425827662240131
702,45,0,80793.58,1,1,1,27474.81,0,1,80793.58,0,0,0,1,0,1,0,0,11.299665163051355
486,40,9,71340.09,1,1,0,76192.21,0,1,0.0,1,1,0,0,0,1,0,0,11.175227737742054
568,40,1,99282.63,1,0,0,134600.94,1,1,0.0,1,1,0,1,0,1,0,0,11.505735982465508
619,57,3,137946.39,1,1,1,72467.99,1,1,137946.39,0,1,0,1,0,0,1,0,11.834627659567936
724,41,2,127892.57,2,0,1,199645.45,0,1,127892.57,0,1,0,1,0,1,0,0,12.452096983703496
548,33,0,101084.36,1,1,0,42749.85,0,1,0.0,1,1,0,0,1,0,0,0,11.523720587401337
545,37,8,114754.08,1,1,0,136050.44,1,1,0.0,1,1,0,0,1,0,0,0,11.650555397095403
683,33,8,0.0,1,0,0,73564.44,0,0,0.0,0,0,0,1,1,0,0,0,0.0
762,51,3,99286.98,1,0,1,85578.63,0,1,99286.98,0,0,0,0,0,0,1,0,11.505779795375124
627,30,4,79871.02,2,1,0,129826.89,0,1,0.0,1,1,0,0,1,0,0,0,11.981321803215549
516,35,10,104088.59,2,0,0,119666.0,0,1,0.0,1,0,0,1,1,0,0,0,12.246149626596813
800,38,2,168190.33,2,1,0,68052.08,0,1,0.0,1,0,0,0,1,0,0,0,12.726001687164306
464,42,3,85679.25,1,1,1,164104.74,0,1,85679.25,0,1,0,0,0,1,0,0,11.358377622951174
626,35,3,0.0,1,0,0,80190.36,0,0,0.0,0,0,0,0,1,0,0,0,0.0
790,31,9,0.0,2,1,0,84126.75,0,0,0.0,0,0,0,0,1,0,0,0,0.0
534,34,7,121551.58,2,1,1,70179.0,0,1,121551.58,0,0,0,0,1,0,0,0,12.401245272457267
745,46,2,122220.19,1,1,1,118024.1,0,1,122220.19,0,0,0,1,0,1,0,0,11.713587714942172
553,47,3,116528.15,1,0,0,145704.19,1,1,0.0,1,0,1,1,0,1,0,0,11.665896735281716
748,26,1,77780.29,1,0,1,183049.41,0,1,77780.29,0,0,0,0,0,0,0,0,11.261656192812627
722,37,2,0.0,1,0,0,120906.83,0,0,0.0,0,0,0,1,1,0,0,0,0.0
501,40,4,125832.2,1,1,1,100433.83,0,1,125832.2,0,0,0,1,0,1,0,0,11.742712499399897
675,38,6,68065.8,1,0,0,138777.0,1,1,0.0,1,0,0,0,1,0,0,0,11.128244854906534
778,47,6,127299.34,2,1,0,124694.99,0,1,0.0,1,0,1,0,0,1,0,0,12.447447708231126
494,38,7,174937.64,1,1,0,40084.32,0,1,0.0,1,1,0,0,1,0,0,0,12.072190562849652
850,40,9,0.0,2,0,1,119232.33,0,0,0.0,0,0,0,1,0,1,0,0,0.0
592,31,7,110071.1,1,0,0,43921.36,0,1,0.0,1,0,1,1,1,0,0,0,11.608890884603497
590,44,3,139432.37,1,1,0,62222.81,0,1,0.0,1,0,1,0,0,1,0,0,11.845342131731307
758,39,6,127357.76,1,0,1,56577.0,0,1,127357.76,0,0,0,0,1,0,0,0,11.754763264849908
506,36,5,0.0,2,1,0,164253.35,0,0,0.0,0,0,0,1,1,0,0,0,0.0
733,33,3,0.0,1,1,1,7666.73,0,0,0.0,0,0,0,1,1,0,0,0,0.0
711,38,3,0.0,2,1,0,68487.51,0,0,0.0,0,0,0,1,1,0,0,0,0.0
514,43,1,95556.31,1,0,1,199273.98,1,1,95556.31,0,1,0,1,0,1,0,0,11.467481451190036
637,37,8,0.0,1,1,1,186062.36,0,0,0.0,0,0,1,1,1,0,0,0,0.0
468,29,1,111681.98,2,1,1,195711.16,0,1,111681.98,0,1,0,1,0,0,0,0,12.316562304613313
539,39,3,0.0,2,1,0,36692.17,0,0,0.0,0,0,0,1,1,0,0,0,0.0
509,25,3,108738.71,2,1,0,106920.57,0,1,0.0,1,0,1,0,0,0,0,0,12.2898549061976
662,32,4,133950.37,1,1,1,48725.68,1,1,133950.37,0,0,0,0,1,0,0,0,11.805232102617355
818,26,4,0.0,2,1,1,167036.94,0,0,0.0,0,0,1,1,0,0,0,0,0.0
608,33,9,89968.69,1,1,0,68777.26,0,1,0.0,1,0,0,1,1,0,0,0,11.407228114812254
850,32,9,0.0,2,1,1,18924.92,0,0,0.0,0,0,1,0,1,0,0,0,0.0
816,38,5,130878.75,3,1,0,71905.77,1,1,0.0,1,1,0,0,1,0,0,0,12.880641436608926
536,35,8,0.0,2,1,0,64833.28,0,0,0.0,0,0,0,1,1,0,0,0,0.0
753,35,3,0.0,2,1,1,184843.77,0,0,0.0,0,0,0,1,1,0,0,0,0.0
631,27,10,134169.62,1,1,1,176730.02,0,1,134169.62,0,0,1,1,0,0,0,0,11.806867552577046
703,37,1,149762.08,1,1,0,20629.4,1,1,0.0,1,0,0,1,1,0,0,0,11.916809857739253
774,26,2,93844.69,1,1,0,28415.36,0,1,0.0,1,0,0,1,0,0,0,0,11.449407116612736
785,28,8,0.0,2,1,0,77231.27,0,0,0.0,0,0,0,1,0,0,0,0,0.0
571,33,1,0.0,2,1,0,102750.7,0,0,0.0,0,0,0,0,1,0,0,0,0.0
621,46,6,141078.37,1,0,0,34580.8,1,1,0.0,1,1,0,1,0,1,0,0,11.857077918788557
605,31,1,117992.59,1,1,1,183598.77,0,1,117992.59,0,1,0,0,1,0,0,0,11.678385579938409
611,40,8,100812.33,2,1,0,147358.27,0,1,0.0,1,0,0,0,0,1,0,0,12.214168088825748
569,38,7,0.0,1,1,1,108469.2,0,0,0.0,0,0,0,1,1,0,0,0,0.0
658,29,4,80262.6,1,1,1,20612.82,0,1,80262.6,0,0,0,1,0,0,0,0,11.29307149703876
788,34,6,156478.62,1,0,1,181196.76,0,1,156478.62,0,0,1,1,1,0,0,0,11.960681056840338
525,23,5,0.0,2,1,0,160249.1,0,0,0.0,0,0,0,0,0,0,0,0,0.0
798,37,8,0.0,3,0,0,110783.28,0,0,0.0,0,0,0,1,1,0,0,0,0.0
486,37,9,115217.99,2,1,0,144995.33,0,1,0.0,1,1,0,1,1,0,0,0,12.347732698396792
615,61,9,0.0,2,1,0,150227.85,1,0,0.0,0,0,1,1,0,0,0,1,0.0
730,35,0,155470.55,1,1,1,53718.28,0,1,155470.55,0,0,0,0,1,0,0,0,11.954218035663176
641,37,7,0.0,2,1,0,75248.3,0,0,0.0,0,0,0,1,1,0,0,0,0.0
542,39,3,135096.77,1,1,1,14353.43,1,1,135096.77,0,0,0,1,1,0,0,0,11.813754017520424
692,30,2,0.0,2,0,1,130486.57,0,0,0.0,0,0,0,1,1,0,0,0,0.0
714,55,9,180075.22,1,1,1,100127.71,0,1,180075.22,0,1,0,0,0,0,1,0,12.101135484689493
591,29,1,97541.24,1,1,1,196356.17,0,1,97541.24,0,0,1,1,0,0,0,0,11.488040793937815
710,41,2,156067.05,1,1,1,9983.88,0,1,156067.05,0,0,0,0,0,1,0,0,11.958047409065003
639,38,4,81550.94,2,0,1,118974.77,0,1,81550.94,0,0,0,0,1,0,0,0,12.002136446331809
531,47,6,0.0,1,0,0,194998.34,1,0,0.0,0,0,0,0,0,1,0,0,0.0
673,38,2,170061.92,2,0,0,134901.34,1,1,0.0,1,0,0,0,1,0,0,0,12.737068005670148
765,36,8,92310.54,2,1,1,72924.56,0,1,92310.54,0,1,0,1,1,0,0,0,12.126066203865685
622,32,6,169089.38,2,1,0,101057.95,0,1,0.0,1,0,0,0,1,0,0,0,12.731332867410934
806,40,5,80613.93,1,1,1,142838.64,0,1,80613.93,0,0,0,1,0,1,0,0,11.29743914707271
757,26,8,121581.56,2,1,1,127059.04,0,1,121581.56,0,1,0,1,0,0,0,0,12.401491885295364
570,58,8,0.0,1,0,1,116503.92,1,0,0.0,0,0,0,0,0,0,1,0,0.0
555,32,4,0.0,2,1,1,54405.79,0,0,0.0,0,0,1,1,1,0,0,0,0.0
692,54,5,0.0,2,1,1,88721.84,0,0,0.0,0,0,0,1,0,0,1,0,0.0
774,60,5,85891.55,1,1,0,74135.48,1,1,0.0,1,0,0,1,0,0,0,1,11.360852375456826
638,44,9,77637.35,2,1,1,111346.22,0,1,77637.35,0,0,1,1,0,1,0,0,11.952957525548078
543,41,4,0.0,1,0,0,194902.16,0,0,0.0,0,0,1,0,0,1,0,0,0.0
584,31,5,0.0,2,1,0,31474.27,0,0,0.0,0,0,0,1,1,0,0,0,0.0
691,30,7,116927.89,1,1,0,21198.39,0,1,0.0,1,1,0,1,1,0,0,0,11.66932125123033
684,40,6,137326.65,1,1,0,186976.6,0,1,0.0,1,1,0,0,0,1,0,0,11.830124955312087
733,22,5,0.0,2,1,1,117202.19,0,0,0.0,0,0,0,1,0,0,0,0,0.0
599,37,2,0.0,2,1,1,143739.29,0,0,0.0,0,0,1,0,1,0,0,0,0.0
524,31,10,67238.98,2,1,1,161811.23,0,1,67238.98,0,1,0,0,1,0,0,0,11.809163034560624
632,38,6,86569.76,2,1,0,98090.91,0,1,0.0,1,1,0,0,1,0,0,0,12.061858798115145
735,34,5,0.0,2,0,0,71095.41,0,0,0.0,0,0,1,1,1,0,0,0,0.0
734,34,6,133598.4,1,1,1,13107.24,0,1,133598.4,0,0,0,1,1,0,0,0,11.802601049056634
605,51,3,136188.78,1,1,1,67110.59,1,1,136188.78,0,0,0,0,0,0,1,0,11.821804633171435
793,38,9,0.0,2,1,0,88225.02,0,0,0.0,0,0,1,1,1,0,0,0,0.0
468,56,10,0.0,3,0,1,62256.87,1,0,0.0,0,0,0,0,0,0,1,0,0.0
779,37,7,120092.52,2,1,0,135925.72,0,1,0.0,1,1,0,1,1,0,0,0,12.389169068704286
698,48,4,101238.24,2,0,1,177815.87,1,1,101238.24,0,0,0,1,0,1,0,0,12.218383949467912
707,58,6,89685.92,1,0,1,126471.13,0,1,89685.92,0,0,0,1,0,0,1,0,11.404080218016212
850,35,1,211774.31,1,1,0,188574.12,1,1,0.0,1,0,0,0,1,0,0,0,12.263281133116411
850,56,7,131317.48,1,1,1,119175.45,0,1,131317.48,0,0,0,1,0,0,1,0,11.785380796769376
527,37,5,93722.73,2,1,1,139093.73,0,1,93722.73,0,0,1,1,1,0,0,0,12.141248536949725
696,32,8,101160.99,1,1,1,115916.55,0,1,101160.99,0,1,0,1,1,0,0,0,11.524478372397452
